PointInTimeDt,Pos #,FTE,ClsInd,JobCd,Job Title,Union,Dept ID,Department,Dept,DeptType,Network,Network2,Zipcode,Type,Special Ed,Bilingual,Science,Math,Arts,Early Childhood,Physical Ed,Counselor,Clinician,Library,World Language,JobProfileDesc
8/21/2024,623658,1,Tchr,49,Regular Teacher,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,Opp Schools FY19-24,60649,,,,,,,,,,,,,K-8 REG Computer Ed
8/21/2024,615019,1,Tchr,49,Regular Teacher,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,Opp Schools FY19-24,60649,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,620947,1,Tchr,500629,Special Education Teacher,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,Opp Schools FY19-24,60649,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,653431,1,Tchr,49,Regular Teacher,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,Opp Schools FY19-24,60649,PhysEd,,,,,,,PhysEd,,,,,K-8 REG Physical Ed
8/21/2024,610285,1,Tchr,49,Regular Teacher,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,Opp Schools FY19-24,60649,,,,,,,,,,,,,6-8 REG English/LA
8/21/2024,610393,1,Tchr,500629,Special Education Teacher,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,Opp Schools FY19-24,60649,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,583141,1,Tchr,500629,Special Education Teacher,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,Opp Schools FY19-24,60649,Spec Ed,Spec Ed,,,,,,,,,,,6-8 SPED LBS
8/21/2024,575926,1,Tchr,49,Regular Teacher,CTU,31201,Parkside Community Academy,Parkside,School-Based,Network 12,Opp Schools FY19-24,60649,Science,,,Science,,,,,,,,,K-8 REG Science
8/21/2024,610695,1,Tchr,49,Regular Teacher,CTU,31211,Pulaski Internl Schl of Chgo,Pulaski,School-Based,Network 06,Network 06,60647,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,604796,0.5,Tchr,600063,Case Manager,CTU,31211,Pulaski Internl Schl of Chgo,Pulaski,School-Based,Network 06,Network 06,60647,,,,,,,,,,,,,
8/21/2024,615795,1,Tchr,500629,Special Education Teacher,CTU,31221,Charles Sumner Mth/Sci Com Acd,Sumner,School-Based,Network 05,Network 05,60624,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,612670,1,Tchr,600755,Lead Coach,CTU,31221,Charles Sumner Mth/Sci Com Acd,Sumner,School-Based,Network 05,Network 05,60624,,,,,,,,,,,,,
8/21/2024,619717,1,Tchr,49,Regular Teacher,CTU,31221,Charles Sumner Mth/Sci Com Acd,Sumner,School-Based,Network 05,Network 05,60624,Science,,,Science,,,,,,,,,6-8 REG Science
8/21/2024,619730,1,Tchr,49,Regular Teacher,CTU,31221,Charles Sumner Mth/Sci Com Acd,Sumner,School-Based,Network 05,Network 05,60624,Arts,,,,,Arts,,,,,,,K-8 REG Music
8/21/2024,115378,1,Tchr,49,Regular Teacher,CTU,31221,Charles Sumner Mth/Sci Com Acd,Sumner,School-Based,Network 05,Network 05,60624,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,507792,1,Tchr,500629,Special Education Teacher,CTU,31251,Thomas J Higgins Comm Academy,Higgins,School-Based,Network 13,Opp Schools FY19-24,60643,Spec Ed,Spec Ed,,,,,,,,,,,6-8 SPED LBS
8/21/2024,620924,1,Tchr,500629,Special Education Teacher,CTU,31251,Thomas J Higgins Comm Academy,Higgins,School-Based,Network 13,Opp Schools FY19-24,60643,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,455029,1,Tchr,500629,Special Education Teacher,CTU,31261,Jose De Diego Comm Academy,De Diego,School-Based,Network 05,Opp Schools FY19-24,60622,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,494416,1,Tchr,500629,Special Education Teacher,CTU,31261,Jose De Diego Comm Academy,De Diego,School-Based,Network 05,Opp Schools FY19-24,60622,Spec Ed,Spec Ed,,,,,,,,,,,6-8 SPED LBS
8/21/2024,513326,1,ESP,463,Teacher Assistant,CTU,31261,Jose De Diego Comm Academy,De Diego,School-Based,Network 05,Opp Schools FY19-24,60622,EarlyChildhood,,,,,,EarlyChildhood,,,,,,
8/21/2024,591575,1,Tchr,49,Regular Teacher,CTU,31261,Jose De Diego Comm Academy,De Diego,School-Based,Network 05,Opp Schools FY19-24,60622,Science,,,Science,,,,,,,,,6-8 REG Science
8/21/2024,674000,1,Tchr,500629,Special Education Teacher,CTU,31281,Orozco Fine Arts and Sci,Orozco,School-Based,Network 07,Network 07,60608,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,674001,1,Tchr,500629,Special Education Teacher,CTU,31281,Orozco Fine Arts and Sci,Orozco,School-Based,Network 07,Network 07,60608,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,624860,1,Tchr,500629,Special Education Teacher,CTU,31281,Orozco Fine Arts and Sci,Orozco,School-Based,Network 07,Network 07,60608,Spec Ed,Spec Ed,,,,,,,,,,,PreK-3 SPED LBS
8/21/2024,615240,0.5,Tchr,500629,Special Education Teacher,CTU,31301,Claremont Academy,Claremont,School-Based,Network 10,Network 10,60636,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,620748,1,Tchr,500629,Special Education Teacher,CTU,31301,Claremont Academy,Claremont,School-Based,Network 10,Network 10,60636,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,513155,1,Tchr,49,Regular Teacher,CTU,31301,Claremont Academy,Claremont,School-Based,Network 10,Network 10,60636,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,137748,1,Tchr,49,Regular Teacher,CTU,31301,Claremont Academy,Claremont,School-Based,Network 10,Network 10,60636,,,,,,,,,,,,,"PreK-3 REG Gen Ed, 6-8 REG Gen Ed, 4-5 REG Gen Ed"
8/21/2024,217589,1,Tchr,500629,Special Education Teacher,CTU,31301,Claremont Academy,Claremont,School-Based,Network 10,Network 10,60636,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,619682,1,ESP,475,School Assistant-Bilingual,CTU,32011,Albany Park Multicutural Acad,Albany Pk,School-Based,Network 01,Network 01,60625,Bilingual,,Bilingual,,,,,,,,,,
8/21/2024,432389,1,Tchr,49,Regular Teacher,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,Network 10,60652,Arts,,,,,Arts,,,,,,,K-8 REG Fine Arts
8/21/2024,604821,0.5,Tchr,600063,Case Manager,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,Network 10,60652,,,,,,,,,,,,,
8/21/2024,524726,1,Tchr,500629,Special Education Teacher,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,Network 10,60652,Spec Ed,Spec Ed,,,,,,,,,,,"4-5 SPED LBS, 6-8 SPED LBS"
8/21/2024,485629,1,Tchr,49,Regular Teacher,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,Network 10,60652,Arts,,,,,Arts,,,,,,,K-8 REG Fine Arts
8/21/2024,606370,1,Tchr,49,Regular Teacher,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,Network 10,60652,Science,,,Science,,,,,,,,,6-8 REG Science
8/21/2024,609241,1,Tchr,55,Bilingual Teacher,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,Network 10,60652,Bilingual,,Bilingual,,,,,,,,,,4-5 BIL Spanish
8/21/2024,122498,1,Tchr,500629,Special Education Teacher,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,Network 10,60652,Spec Ed,Spec Ed,,,,,,,,,,,6-8 SPED LBS
8/21/2024,143287,1,Tchr,49,Regular Teacher,CTU,32021,Lionel Hamptn Fin/Perf Art Sch,Hampton,School-Based,Network 10,Network 10,60652,Science,,,Science,,,,,,,,,"6-8 REG Science, 6-8 REG SS/History"
8/21/2024,611109,0.5,Tchr,600063,Case Manager,CTU,32031,National Teachers Academy,Natl Tchrs,School-Based,Network 06,Network 06,60616,,,,,,,,,,,,,
8/21/2024,623801,1,Tchr,49,Regular Teacher,CTU,32031,National Teachers Academy,Natl Tchrs,School-Based,Network 06,Network 06,60616,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,610395,1,Tchr,500629,Special Education Teacher,CTU,32031,National Teachers Academy,Natl Tchrs,School-Based,Network 06,Network 06,60616,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,614511,1,Tchr,49,Regular Teacher,CTU,32031,National Teachers Academy,Natl Tchrs,School-Based,Network 06,Network 06,60616,PhysEd,,,,,,,PhysEd,,,,,K-8 REG Physical Ed
8/21/2024,581141,1,Tchr,500629,Special Education Teacher,CTU,32031,National Teachers Academy,Natl Tchrs,School-Based,Network 06,Network 06,60616,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,605873,1,Tchr,49,Regular Teacher,CTU,32081,Ashburn Community Area School,Ashburn,School-Based,Network 10,Network 10,60652,Math,,,,Math,,,,,,,,K-8 REG Math
8/21/2024,560644,0.5,Tchr,55,Bilingual Teacher,CTU,32081,Ashburn Community Area School,Ashburn,School-Based,Network 10,Network 10,60652,Bilingual,,Bilingual,,,,,,,,,,K-8 BIL ESL
8/21/2024,146558,1,Tchr,500629,Special Education Teacher,CTU,41041,Francisco I Madero Mid School,Madero,School-Based,Network 07,Network 07,60623,Spec Ed,Spec Ed,,,,,,,,,,,6-8 SPED LBS
8/21/2024,616009,1,Tchr,65,IB Coordinator,CTU,41051,Michele Clark Academic Prep,Clark M,School-Based,ISP,Opp Schools FY19-24,60644,,,,,,,,,,,,,
8/21/2024,615075,1,Tchr,49,Regular Teacher,CTU,41051,Michele Clark Academic Prep,Clark M,School-Based,ISP,Opp Schools FY19-24,60644,WorldLang,,,,,,,,,,,WorldLang,9-12 REG Spanish
8/21/2024,556638,1,Tchr,44,Curriculum And Instruct Coach,CTU,41051,Michele Clark Academic Prep,Clark M,School-Based,ISP,Opp Schools FY19-24,60644,Math,,,,Math,,,,,,,,
8/21/2024,621327,1,Tchr,49,Regular Teacher,CTU,41051,Michele Clark Academic Prep,Clark M,School-Based,ISP,Opp Schools FY19-24,60644,,,,,,,,,,,,,9-12 REG Computer Ed
8/21/2024,423273,1,Tchr,49,Regular Teacher,CTU,41061,Frederick A Douglass Mid Acad,Douglass,School-Based,Network 15,Network 15,60644,,,,,,,,,,,,,9-12 REG English/LA
8/21/2024,615093,1,Tchr,49,Regular Teacher,CTU,41061,Frederick A Douglass Mid Acad,Douglass,School-Based,Network 15,Network 15,60644,,,,,,,,,,,,,9-12 REG English/LA
8/21/2024,624412,1,Tchr,49,Regular Teacher,CTU,41061,Frederick A Douglass Mid Acad,Douglass,School-Based,Network 15,Network 15,60644,WorldLang,,,,,,,,,,,WorldLang,9-12 REG Spanish
8/21/2024,624422,1,ESP,467,School Clerk Assistant,CTU,41061,Frederick A Douglass Mid Acad,Douglass,School-Based,Network 15,Network 15,60644,,,,,,,,,,,,,
8/21/2024,609945,1,Tchr,49,Regular Teacher,CTU,41091,Avondale-Logandale ES,Avondale L,School-Based,Network 04,Network 04,60618,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,651830,1,Tchr,500629,Special Education Teacher,CTU,41091,Avondale-Logandale ES,Avondale L,School-Based,Network 04,Network 04,60618,Spec Ed,Spec Ed,,,,,,,,,,,"PreK-3 SPED LBS, 6-8 SPED LBS, 4-5 SPED LBS"
8/21/2024,596372,1,Tchr,49,Regular Teacher,CTU,41091,Avondale-Logandale ES,Avondale L,School-Based,Network 04,Network 04,60618,,,,,,,,,,,,,6-8 REG English/LA
8/21/2024,581163,1,Tchr,500629,Special Education Teacher,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,Opp Schools FY19-24,60647,Spec Ed,Spec Ed,,,,,,,,,,,6-8 SPED LBS
8/21/2024,620352,1,ESP,505051,Restorative Justice Coord,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,Opp Schools FY19-24,60647,,,,,,,,,,,,,
8/21/2024,523876,1,Tchr,49,Regular Teacher,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,Opp Schools FY19-24,60647,,,,,,,,,,,,,"9-12 REG English/LA, 9-12 REG Reading"
8/21/2024,620843,1,Tchr,500629,Special Education Teacher,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,Opp Schools FY19-24,60647,Spec Ed,Spec Ed,,,,,,,,,,,9-12 SPED LBS
8/21/2024,639079,1,ESP,462,School Assistant,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,Opp Schools FY19-24,60647,,,,,,,,,,,,,
8/21/2024,546313,1,Tchr,49,Regular Teacher,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,Opp Schools FY19-24,60647,,,,,,,,,,,,,9-12 REG History
8/21/2024,599591,1,Tchr,55,Bilingual Teacher,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,Opp Schools FY19-24,60647,Bilingual,,Bilingual,,,,,,,,,,K-8 BIL ESL
8/21/2024,613780,1,Tchr,49,Regular Teacher,CTU,41111,Marine Leadership Acad at Ames,MarineLead,School-Based,ISP,Opp Schools FY19-24,60647,Bilingual,,Bilingual,,,,,,,,,,6-8 BIL Spanish ESL
8/21/2024,624187,1,Tchr,49,Regular Teacher,CTU,41121,Northwest Middle School,Nrthwst Mi,School-Based,Network 03,Network 03,60639,Bilingual,,Bilingual,,,,,,,,,,K-8 BIL Spanish ESL
8/21/2024,624161,0.5,Tchr,500629,Special Education Teacher,CTU,45211,Chicago Academy,Chgo Acad,School-Based,Network 01,Network 01,60634,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,604578,0.5,Tchr,500629,Special Education Teacher,CTU,45211,Chicago Academy,Chgo Acad,School-Based,Network 01,Network 01,60634,Spec Ed,Spec Ed,,,,,,,,,,,Case Managers
8/21/2024,233928,1,ESP,468,School Clerk,CTU,45221,Rickover Naval Acad,Rickover,School-Based,ISP,ISP,60634,,,,,,,,,,,,,
8/21/2024,621473,1,ESP,710,Student Special Svc Advocate,CTU,45231,Air Force Academy,Air Force,School-Based,Network 16,Opp Schools FY19-24,60602,,,,,,,,,,,,,
8/21/2024,615945,1,ESP,462,School Assistant,CTU,46021,Hancock College Prep,Hancock,School-Based,Network 15,Network 15,60629,,,,,,,,,,,,,
8/21/2024,674018,1,Tchr,500629,Special Education Teacher,CTU,46021,Hancock College Prep,Hancock,School-Based,Network 15,Network 15,60629,Spec EdBilingual,Spec Ed,Bilingual,,,,,,,,,,9-12 SPED BIL
8/21/2024,624421,1,ESP,463,Teacher Assistant,CTU,46041,Bogan HS,Bogan,School-Based,Network 16,Opp Schools FY19-24,60652,,,,,,,,,,,,,
8/21/2024,581839,1,Tchr,49,Regular Teacher,CTU,46041,Bogan HS,Bogan,School-Based,Network 16,Opp Schools FY19-24,60652,PhysEd,,,,,,,PhysEd,,,,,9-12 REG Physical Ed
8/21/2024,577125,1,Tchr,500629,Special Education Teacher,CTU,46041,Bogan HS,Bogan,School-Based,Network 16,Opp Schools FY19-24,60652,Spec Ed,Spec Ed,,,,,,,,,,,9-12 SPED LBS
8/21/2024,674030,1,Tchr,500629,Special Education Teacher,CTU,46061,Northside College Prep,Nthside Co,School-Based,Network 14,Network 14,60625,Spec Ed,Spec Ed,,,,,,,,,,,9-12 SPED LBS
8/21/2024,142642,1,Tchr,500629,Special Education Teacher,CTU,46061,Northside College Prep,Nthside Co,School-Based,Network 14,Network 14,60625,Spec Ed,Spec Ed,,,,,,,,,,,9-12 SPED LBS
8/21/2024,620382,1,ESP,505051,Restorative Justice Coord,CTU,46101,Eric Solorio Academy HS,Solorio HS,School-Based,Network 15,Network 15,60602,,,,,,,,,,,,,
8/21/2024,486626,1,ESP,478,Teacher Assistant Bilingual,CTU,46101,Eric Solorio Academy HS,Solorio HS,School-Based,Network 15,Network 15,60602,Bilingual,,Bilingual,,,,,,,,,,
8/21/2024,610139,1,Tchr,49,Regular Teacher,CTU,46111,Christian Fenger Academy,Fenger,School-Based,Network 17,Opp Schools FY19-24,60628,,,,,,,,,,,,,9-12 REG Chef Training
8/21/2024,673266,1,ESP,3501,School Social Svc Assistant,CTU,46131,Foreman College and Career Acd,Foreman,School-Based,Network 14,Opp Schools FY19-24,60641,,,,,,,,,,,,,
8/21/2024,610077,1,Tchr,49,Regular Teacher,CTU,46141,Gage Park High School,Gage Park,School-Based,Network 16,Opp Schools FY19-24,60629,Science,,,Science,,,,,,,,,9-12 REG Physics
8/21/2024,601342,1,Tchr,49,Regular Teacher,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,Network 17,60637,Arts,,,,,Arts,,,,,,,9-12 REG Music
8/21/2024,620996,1,Tchr,500629,Special Education Teacher,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,Network 17,60637,Spec Ed,Spec Ed,,,,,,,,,,,9-12 SPED LBS
8/21/2024,609549,1,Tchr,49,Regular Teacher,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,Network 17,60637,Arts,,,,,Arts,,,,,,,9-12 REG Art
8/21/2024,624126,1,Tchr,49,Regular Teacher,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,Network 17,60637,,,,,,,,,,,,,9-12 REG English/LA
8/21/2024,624384,1,ESP,462,School Assistant,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,Network 17,60637,,,,,,,,,,,,,
8/21/2024,624396,1,ESP,691,Technology Coordinator,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,Network 17,60637,,,,,,,,,,,,,
8/21/2024,624409,1,Tchr,49,Regular Teacher,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,Network 17,60637,Math,,,,Math,,,,,,,,9-12 REG Math
8/21/2024,216808,1,Tchr,500629,Special Education Teacher,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,Network 17,60637,Spec Ed,Spec Ed,,,,,,,,,,,9-12 SPED LBS
8/21/2024,219803,1,Tchr,500629,Special Education Teacher,CTU,46171,Hyde Park Career Academy,Hyde Park,School-Based,Network 17,Network 17,60637,Spec Ed,Spec Ed,,,,,,,,,,,9-12 SPED LBS
8/21/2024,128346,1,Tchr,49,Regular Teacher,CTU,46181,Thomas Kelly High School,Kelly,School-Based,Network 16,Network 16,60632,Science,,,Science,,,,,,,,,9-12 REG Biology
8/21/2024,610748,1,Tchr,49,Regular Teacher,CTU,46181,Thomas Kelly High School,Kelly,School-Based,Network 16,Network 16,60632,Science,,,Science,,,,,,,,,9-12 REG Biology
8/21/2024,117821,1,Tchr,49,Regular Teacher,CTU,46181,Thomas Kelly High School,Kelly,School-Based,Network 16,Network 16,60632,PhysEd,,,,,,,PhysEd,,,,,9-12 REG Physical Ed
8/21/2024,624086,1,Tchr,49,Regular Teacher,CTU,46181,Thomas Kelly High School,Kelly,School-Based,Network 16,Network 16,60632,Math,,,,Math,,,,,,,,9-12 REG Math
8/21/2024,674618,1,Tchr,49,Regular Teacher,CTU,46181,Thomas Kelly High School,Kelly,School-Based,Network 16,Network 16,60632,,,,,,,,,,,,,
8/21/2024,126083,1,Tchr,500629,Special Education Teacher,CTU,46181,Thomas Kelly High School,Kelly,School-Based,Network 16,Network 16,60632,Spec Ed,Spec Ed,,,,,,,,,,,9-12 SPED LBS English/LA
8/21/2024,619711,0.5,ESP,691,Technology Coordinator,CTU,46191,Kelvyn Park High School,Kelvyn Pk,School-Based,Network 14,Opp Schools FY19-24,60639,,,,,,,,,,,,,
8/21/2024,124619,1,Tchr,49,Regular Teacher,CTU,46201,John F Kennedy High School,Kennedy,School-Based,Network 16,Network 16,60638,,,,,,,,,,,,,9-12 REG English/LA
8/21/2024,611113,0.5,Tchr,600063,Case Manager,CTU,46201,John F Kennedy High School,Kennedy,School-Based,Network 16,Network 16,60638,,,,,,,,,,,,,
8/21/2024,426071,1,Tchr,49,Regular Teacher,CTU,46201,John F Kennedy High School,Kennedy,School-Based,Network 16,Network 16,60638,Math,,,,Math,,,,,,,,9-12 REG Math
8/21/2024,122601,1,Tchr,49,Regular Teacher,CTU,46221,Albert G Lane Tech High School,Lane Tech,School-Based,Network 14,Network 14,60618,Science,,,Science,,,,,,,,,9-12 REG Chemistry
8/21/2024,141016,1,Tchr,49,Regular Teacher,CTU,46221,Albert G Lane Tech High School,Lane Tech,School-Based,Network 14,Network 14,60618,PhysEd,,,,,,,PhysEd,,,,,9-12 REG Driver Ed
8/21/2024,255842,1,Tchr,990101,School Counselor,CTU,46221,Albert G Lane Tech High School,Lane Tech,School-Based,Network 14,Network 14,60618,Counselor,,,,,,,,Counselor,,,,Professional School Counselor
8/21/2024,674026,1,Tchr,500629,Special Education Teacher,CTU,46221,Albert G Lane Tech High School,Lane Tech,School-Based,Network 14,Network 14,60618,Spec EdBilingual,Spec Ed,Bilingual,,,,,,,,,,9-12 SPED BIL
8/21/2024,674021,1,Tchr,500629,Special Education Teacher,CTU,46221,Albert G Lane Tech High School,Lane Tech,School-Based,Network 14,Network 14,60618,Spec EdBilingual,Spec Ed,Bilingual,,,,,,,,,,9-12 SPED BIL
8/21/2024,674024,1,Tchr,500629,Special Education Teacher,CTU,46221,Albert G Lane Tech High School,Lane Tech,School-Based,Network 14,Network 14,60618,Spec EdBilingual,Spec Ed,Bilingual,,,,,,,,,,9-12 SPED BIL
8/21/2024,674025,1,Tchr,500629,Special Education Teacher,CTU,46221,Albert G Lane Tech High School,Lane Tech,School-Based,Network 14,Network 14,60618,Spec EdBilingual,Spec Ed,Bilingual,,,,,,,,,,9-12 SPED BIL
8/21/2024,662043,1,Tchr,500629,Special Education Teacher,CTU,46221,Albert G Lane Tech High School,Lane Tech,School-Based,Network 14,Network 14,60618,Spec Ed,Spec Ed,,,,,,,,,,,9-12 SPED LBS
8/21/2024,619218,1,Tchr,49,Regular Teacher,CTU,46221,Albert G Lane Tech High School,Lane Tech,School-Based,Network 14,Network 14,60618,PhysEd,,,,,,,PhysEd,,,,,9-12 REG Physical Ed
8/21/2024,674387,1,Tchr,49,Regular Teacher,CTU,46251,Morgan Park High School,Morgan Pk,School-Based,Network 16,Network 16,60643,PhysEd,,,,,,,PhysEd,,,,,9-12 REG Physical Ed
8/21/2024,639098,1,ESP,462,School Assistant,CTU,46251,Morgan Park High School,Morgan Pk,School-Based,Network 16,Network 16,60643,,,,,,,,,,,,,
8/21/2024,619567,1,Tchr,49,Regular Teacher,CTU,46261,Wendell Phillips Academy,Phillips,School-Based,Network 17,Network 17,60653,,,,,,,,,,,,,9-12 REG English/LA
8/21/2024,621083,0.5,Tchr,600063,Case Manager,CTU,46271,Theodore Roosevelt High School,Roosevelt,School-Based,Network 14,Network 14,60625,,,,,,,,,,,,,
8/21/2024,639100,1,ESP,475,School Assistant-Bilingual,CTU,46281,Carl Schurz High School,Schurz,School-Based,Network 14,Network 14,60641,,,,,,,,,,,,,
8/21/2024,596812,1,Tchr,49,Regular Teacher,CTU,46281,Carl Schurz High School,Schurz,School-Based,Network 14,Network 14,60641,PhysEd,,,,,,,PhysEd,,,,,9-12 REG Physical Ed
8/21/2024,611115,0.5,Tchr,600063,Case Manager,CTU,46291,Steinmetz College Prep,Steinmetz,School-Based,Network 14,Network 14,60634,,,,,,,,,,,,,
8/21/2024,674010,1,Tchr,500629,Special Education Teacher,CTU,46291,Steinmetz College Prep,Steinmetz,School-Based,Network 14,Network 14,60634,Spec EdBilingual,Spec Ed,Bilingual,,,,,,,,,,9-12 SPED BIL
8/21/2024,614237,1,Tchr,55,Bilingual Teacher,CTU,46291,Steinmetz College Prep,Steinmetz,School-Based,Network 14,Network 14,60634,Bilingual,,Bilingual,,,,,,,,,,9-12 BIL Spanish History
8/21/2024,619241,1,Tchr,55,Bilingual Teacher,CTU,46291,Steinmetz College Prep,Steinmetz,School-Based,Network 14,Network 14,60634,BilingualArts,,Bilingual,,,Arts,,,,,,,9-12 BIL ESL
8/21/2024,619380,1,Tchr,55,Bilingual Teacher,CTU,46291,Steinmetz College Prep,Steinmetz,School-Based,Network 14,Network 14,60634,Bilingual,,Bilingual,,,,,,,,,,9-12 BIL ESL
8/21/2024,623536,1,Tchr,49,Regular Teacher,CTU,46301,Roger C Sullivan High School,Sullivan,School-Based,Network 14,Network 14,60626,Spec Ed,Spec Ed,,,,,,,,,,,9-12 SPED LBS
8/21/2024,609340,1,ESP,3015,Youth Intervention Specialist,CTU,46301,Roger C Sullivan High School,Sullivan,School-Based,Network 14,Network 14,60626,,,,,,,,,,,,,
8/21/2024,524309,1,Tchr,49,Regular Teacher,CTU,46311,William Howard Taft High Schoo,Taft,School-Based,Network 14,Network 14,60631,Math,,,,Math,,,,,,,,9-12 REG Math
8/21/2024,644096,1,ESP,462,School Assistant,CTU,46311,William Howard Taft High Schoo,Taft,School-Based,Network 14,Network 14,60631,,,,,,,,,,,,,
8/21/2024,595642,1,Tchr,55,Bilingual Teacher,CTU,46311,William Howard Taft High Schoo,Taft,School-Based,Network 14,Network 14,60631,Bilingual,,Bilingual,,,,,,,,,,K-8 BIL ESL
8/21/2024,623578,1,ESP,501043,Attendance Coordinator,CTU,46321,Lincoln Park High School,Lincoln Pk,School-Based,Network 14,Network 14,60614,,,,,,,,,,,,,
8/21/2024,624180,1,Tchr,49,Regular Teacher,CTU,46321,Lincoln Park High School,Lincoln Pk,School-Based,Network 14,Network 14,60614,Science,,,Science,,,,,,,,,9-12 REG Physics
8/21/2024,610756,1,Tchr,49,Regular Teacher,CTU,46331,George Washington High School,Washington,School-Based,Network 17,Network 17,60617,,,,,,,,,,,,,9-12 REG English/LA
8/21/2024,623978,1,Tchr,49,Regular Teacher,CTU,46331,George Washington High School,Washington,School-Based,Network 17,Network 17,60617,Math,,,,Math,,,,,,,,9-12 REG Math
8/21/2024,561623,1,Tchr,49,Regular Teacher,CTU,46331,George Washington High School,Washington,School-Based,Network 17,Network 17,60617,Math,,,,Math,,,,,,,,9-12 REG Math
8/21/2024,624420,1,Tchr,49,Regular Teacher,CTU,46331,George Washington High School,Washington,School-Based,Network 17,Network 17,60617,Math,,,,Math,,,,,,,,9-12 REG Math
8/21/2024,624425,1,Tchr,49,Regular Teacher,CTU,46331,George Washington High School,Washington,School-Based,Network 17,Network 17,60617,,,,,,,,,,,,,Professional School Counselor
8/21/2024,596586,1,Tchr,49,Regular Teacher,CTU,46331,George Washington High School,Washington,School-Based,Network 17,Network 17,60617,Science,,,Science,,,,,,,,,9-12 REG Physics
8/21/2024,601272,1,Tchr,49,Regular Teacher,CTU,46331,George Washington High School,Washington,School-Based,Network 17,Network 17,60617,,,,,,,,,,,,,9-12 REG Computer Ed
8/21/2024,581602,1,Tchr,49,Regular Teacher,CTU,46341,Gurdon S Hubbard High School,Hubbard,School-Based,Network 16,Network 16,60629,,,,,,,,,,,,,9-12 REG English/LA
8/21/2024,430303,1,Tchr,49,Regular Teacher,CTU,46341,Gurdon S Hubbard High School,Hubbard,School-Based,Network 16,Network 16,60629,,,,,,,,,,,,,9-12 REG Computer Ed
